SAMPLE_ID	mutations
GENIE-JHU-02707-03214	JHU-50GP-V2
GENIE-JHU-02707-03513	JHU-50GP-V2
GENIE-JHU-02708-03215	JHU-50GP-V2
GENIE-JHU-02710-03218	JHU-50GP-V2
GENIE-JHU-02712-03220	JHU-50GP-V2
GENIE-JHU-02713-03221	JHU-50GP-V2
GENIE-JHU-02715-03224	JHU-50GP-V2
GENIE-JHU-02716-03225	JHU-50GP-V2
GENIE-JHU-02718-03227	JHU-50GP-V2
GENIE-JHU-02719-03228	JHU-50GP-V2
GENIE-JHU-02720-03229	JHU-50GP-V2
GENIE-JHU-02721-03230	JHU-50GP-V2
GENIE-JHU-02722-03232	JHU-50GP-V2
GENIE-JHU-02724-03234	JHU-50GP-V2
GENIE-JHU-02725-03235	JHU-50GP-V2
GENIE-JHU-02726-03236	JHU-50GP-V2
GENIE-JHU-02727-03237	JHU-50GP-V2
GENIE-JHU-02728-03238	JHU-50GP-V2
GENIE-JHU-02729-03239	JHU-50GP-V2
GENIE-JHU-02730-03240	JHU-50GP-V2
GENIE-JHU-02731-03241	JHU-50GP-V2
GENIE-JHU-02732-03242	JHU-50GP-V2
GENIE-JHU-02733-03243	JHU-50GP-V2
GENIE-JHU-02734-03244	JHU-50GP-V2
GENIE-JHU-02735-03245	JHU-50GP-V2
GENIE-JHU-02736-03246	JHU-50GP-V2
GENIE-JHU-02738-03249	JHU-50GP-V2
GENIE-JHU-02739-03250	JHU-50GP-V2
GENIE-JHU-02740-03251	JHU-50GP-V2
GENIE-JHU-02742-03253	JHU-50GP-V2
GENIE-JHU-02743-03254	JHU-50GP-V2
GENIE-JHU-02745-03257	JHU-50GP-V2
GENIE-JHU-02746-03258	JHU-50GP-V2
GENIE-JHU-02747-03259	JHU-50GP-V2
GENIE-JHU-02748-03261	JHU-50GP-V2
GENIE-JHU-02749-03262	JHU-50GP-V2
GENIE-JHU-02750-03263	JHU-50GP-V2
GENIE-JHU-02751-03264	JHU-50GP-V2
GENIE-JHU-02752-03265	JHU-50GP-V2
GENIE-JHU-02753-03266	JHU-50GP-V2
GENIE-JHU-02754-03267	JHU-50GP-V2
GENIE-JHU-02755-03268	JHU-50GP-V2
GENIE-JHU-02756-03270	JHU-50GP-V2
GENIE-JHU-02757-03272	JHU-50GP-V2
GENIE-JHU-02758-03273	JHU-50GP-V2
GENIE-JHU-02759-03275	JHU-50GP-V2
GENIE-JHU-02761-03277	JHU-50GP-V2
GENIE-JHU-02762-03279	JHU-50GP-V2
GENIE-JHU-02763-03281	JHU-50GP-V2
GENIE-JHU-02764-03283	JHU-50GP-V2
GENIE-JHU-02765-03284	JHU-50GP-V2
GENIE-JHU-02766-03285	JHU-50GP-V2
GENIE-JHU-02767-03286	JHU-50GP-V2
GENIE-JHU-02768-03287	JHU-50GP-V2
GENIE-JHU-02769-03288	JHU-50GP-V2
GENIE-JHU-02772-03291	JHU-50GP-V2
GENIE-JHU-02773-03292	JHU-50GP-V2
GENIE-JHU-02774-03293	JHU-50GP-V2
GENIE-JHU-02775-03294	JHU-50GP-V2
GENIE-JHU-02776-03295	JHU-50GP-V2
GENIE-JHU-02777-03296	JHU-50GP-V2
GENIE-JHU-02778-03297	JHU-50GP-V2
GENIE-JHU-02779-03298	JHU-50GP-V2
GENIE-JHU-02780-03299	JHU-50GP-V2
GENIE-JHU-02781-03300	JHU-50GP-V2
GENIE-JHU-02782-03301	JHU-50GP-V2
GENIE-JHU-02783-03302	JHU-50GP-V2
GENIE-JHU-02784-03303	JHU-50GP-V2
GENIE-JHU-02785-03304	JHU-50GP-V2
GENIE-JHU-02786-03305	JHU-50GP-V2
GENIE-JHU-02787-03306	JHU-50GP-V2
GENIE-JHU-02788-03308	JHU-50GP-V2
GENIE-JHU-02789-03309	JHU-50GP-V2
GENIE-JHU-02790-03311	JHU-50GP-V2
GENIE-JHU-02791-03312	JHU-50GP-V2
GENIE-JHU-02793-03314	JHU-50GP-V2
GENIE-JHU-02794-03315	JHU-50GP-V2
GENIE-JHU-02795-03316	JHU-50GP-V2
GENIE-JHU-02796-03317	JHU-50GP-V2
GENIE-JHU-02797-03318	JHU-50GP-V2
GENIE-JHU-02798-03319	JHU-50GP-V2
GENIE-JHU-02799-03321	JHU-50GP-V2
GENIE-JHU-02800-03322	JHU-50GP-V2
GENIE-JHU-02802-03324	JHU-50GP-V2
GENIE-JHU-02803-03325	JHU-50GP-V2
GENIE-JHU-02805-03327	JHU-50GP-V2
GENIE-JHU-02806-03328	JHU-50GP-V2
GENIE-JHU-02807-03329	JHU-50GP-V2
GENIE-JHU-02808-03330	JHU-50GP-V2
GENIE-JHU-02809-03332	JHU-50GP-V2
GENIE-JHU-02810-03333	JHU-50GP-V2
GENIE-JHU-02811-03334	JHU-50GP-V2
GENIE-JHU-02812-03335	JHU-50GP-V2
GENIE-JHU-02813-03336	JHU-50GP-V2
GENIE-JHU-02814-03337	JHU-50GP-V2
GENIE-JHU-02814-03416	JHU-50GP-V2
GENIE-JHU-02815-03338	JHU-50GP-V2
GENIE-JHU-02816-03339	JHU-50GP-V2
GENIE-JHU-02817-03340	JHU-50GP-V2
GENIE-JHU-02818-03341	JHU-50GP-V2
GENIE-JHU-02819-03342	JHU-50GP-V2
GENIE-JHU-02822-03345	JHU-50GP-V2
GENIE-JHU-02823-03346	JHU-50GP-V2
GENIE-JHU-02824-03347	JHU-50GP-V2
GENIE-JHU-02825-03349	JHU-50GP-V2
GENIE-JHU-02825-03362	JHU-50GP-V2
GENIE-JHU-02826-03351	JHU-50GP-V2
GENIE-JHU-02827-03352	JHU-50GP-V2
GENIE-JHU-02828-03353	JHU-50GP-V2
GENIE-JHU-02829-03354	JHU-50GP-V2
GENIE-JHU-02831-03356	JHU-50GP-V2
GENIE-JHU-02833-03358	JHU-50GP-V2
GENIE-JHU-02834-03359	JHU-50GP-V2
GENIE-JHU-02835-03360	JHU-50GP-V2
GENIE-JHU-02836-03363	JHU-50GP-V2
GENIE-JHU-02837-03364	JHU-50GP-V2
GENIE-JHU-02838-03365	JHU-50GP-V2
GENIE-JHU-02839-03366	JHU-50GP-V2
GENIE-JHU-02840-03367	JHU-50GP-V2
GENIE-JHU-02841-03368	JHU-50GP-V2
GENIE-JHU-02842-03369	JHU-50GP-V2
GENIE-JHU-02843-03370	JHU-50GP-V2
GENIE-JHU-02844-03371	JHU-50GP-V2
GENIE-JHU-02845-03372	JHU-50GP-V2
GENIE-JHU-02846-03373	JHU-50GP-V2
GENIE-JHU-02847-03374	JHU-50GP-V2
GENIE-JHU-02848-03376	JHU-50GP-V2
GENIE-JHU-02849-03377	JHU-50GP-V2
GENIE-JHU-02850-03378	JHU-50GP-V2
GENIE-JHU-02851-03379	JHU-50GP-V2
GENIE-JHU-02852-03380	JHU-50GP-V2
GENIE-JHU-02853-03381	JHU-50GP-V2
GENIE-JHU-02854-03382	JHU-50GP-V2
GENIE-JHU-02855-03383	JHU-50GP-V2
GENIE-JHU-02856-03384	JHU-50GP-V2
GENIE-JHU-02858-03386	JHU-50GP-V2
GENIE-JHU-02859-03387	JHU-50GP-V2
GENIE-JHU-02860-03388	JHU-50GP-V2
GENIE-JHU-02861-03389	JHU-50GP-V2
GENIE-JHU-02862-03390	JHU-50GP-V2
GENIE-JHU-02863-03391	JHU-50GP-V2
GENIE-JHU-02864-03392	JHU-50GP-V2
GENIE-JHU-02865-03393	JHU-50GP-V2
GENIE-JHU-02866-03394	JHU-50GP-V2
GENIE-JHU-02867-03395	JHU-50GP-V2
GENIE-JHU-02868-03396	JHU-50GP-V2
GENIE-JHU-02869-03398	JHU-50GP-V2
GENIE-JHU-02870-03399	JHU-50GP-V2
GENIE-JHU-02871-03400	JHU-50GP-V2
GENIE-JHU-02872-03401	JHU-50GP-V2
GENIE-JHU-02873-03402	JHU-50GP-V2
GENIE-JHU-02874-03403	JHU-50GP-V2
GENIE-JHU-02875-03405	JHU-50GP-V2
GENIE-JHU-02876-03406	JHU-50GP-V2
GENIE-JHU-02877-03407	JHU-50GP-V2
GENIE-JHU-02878-03409	JHU-50GP-V2
GENIE-JHU-02879-03410	JHU-50GP-V2
GENIE-JHU-02880-03411	JHU-50GP-V2
GENIE-JHU-02881-03412	JHU-50GP-V2
GENIE-JHU-02882-03413	JHU-50GP-V2
GENIE-JHU-02883-03414	JHU-50GP-V2
GENIE-JHU-02884-03415	JHU-50GP-V2
GENIE-JHU-02885-03417	JHU-50GP-V2
GENIE-JHU-02886-03418	JHU-50GP-V2
GENIE-JHU-02887-03419	JHU-50GP-V2
GENIE-JHU-02888-03420	JHU-50GP-V2
GENIE-JHU-02889-03421	JHU-50GP-V2
GENIE-JHU-02890-03423	JHU-50GP-V2
GENIE-JHU-02891-03424	JHU-50GP-V2
GENIE-JHU-02892-03425	JHU-50GP-V2
GENIE-JHU-02893-03426	JHU-50GP-V2
GENIE-JHU-02894-03427	JHU-50GP-V2
GENIE-JHU-02895-03428	JHU-50GP-V2
GENIE-JHU-02896-03429	JHU-50GP-V2
GENIE-JHU-02897-03430	JHU-50GP-V2
GENIE-JHU-02898-03431	JHU-50GP-V2
GENIE-JHU-02899-03432	JHU-50GP-V2
GENIE-JHU-02900-03433	JHU-50GP-V2
GENIE-JHU-02904-03437	JHU-50GP-V2
GENIE-JHU-02905-03438	JHU-50GP-V2
GENIE-JHU-02906-03439	JHU-50GP-V2
GENIE-JHU-02907-03440	JHU-50GP-V2
GENIE-JHU-02909-03442	JHU-50GP-V2
GENIE-JHU-02910-03443	JHU-50GP-V2
GENIE-JHU-02912-03445	JHU-50GP-V2
GENIE-JHU-02914-03447	JHU-50GP-V2
GENIE-JHU-02915-03449	JHU-50GP-V2
GENIE-JHU-02916-03450	JHU-50GP-V2
GENIE-JHU-02917-03451	JHU-50GP-V2
GENIE-JHU-02919-03453	JHU-50GP-V2
GENIE-JHU-02920-03454	JHU-50GP-V2
GENIE-JHU-02923-03457	JHU-50GP-V2
GENIE-JHU-02924-03458	JHU-50GP-V2
GENIE-JHU-02925-03459	JHU-50GP-V2
GENIE-JHU-02928-03462	JHU-50GP-V2
GENIE-JHU-02931-03465	JHU-50GP-V2
GENIE-JHU-02933-03467	JHU-50GP-V2
GENIE-JHU-02934-03468	JHU-50GP-V2
GENIE-JHU-02936-03470	JHU-50GP-V2
GENIE-JHU-02937-03471	JHU-50GP-V2
GENIE-JHU-02939-03473	JHU-50GP-V2
GENIE-JHU-02940-03474	JHU-50GP-V2
GENIE-JHU-02944-03478	JHU-50GP-V2
GENIE-JHU-02945-03479	JHU-50GP-V2
GENIE-JHU-02946-03480	JHU-50GP-V2
GENIE-JHU-02947-03481	JHU-50GP-V2
GENIE-JHU-02949-03484	JHU-50GP-V2
GENIE-JHU-02950-03485	JHU-50GP-V2
GENIE-JHU-02953-03488	JHU-50GP-V2
GENIE-JHU-02954-03489	JHU-50GP-V2
GENIE-JHU-02956-03492	JHU-50GP-V2
GENIE-JHU-02959-03496	JHU-50GP-V2
GENIE-JHU-02960-03497	JHU-50GP-V2
GENIE-JHU-02962-03537	JHU-50GP-V2
GENIE-JHU-02963-03500	JHU-50GP-V2
GENIE-JHU-02964-03501	JHU-50GP-V2
GENIE-JHU-02965-03502	JHU-50GP-V2
GENIE-JHU-02969-03506	JHU-50GP-V2
GENIE-JHU-02970-03507	JHU-50GP-V2
GENIE-JHU-02971-03508	JHU-50GP-V2
GENIE-JHU-02972-03509	JHU-50GP-V2
GENIE-JHU-02973-03510	JHU-50GP-V2
GENIE-JHU-02975-03512	JHU-50GP-V2
GENIE-JHU-02976-03514	JHU-50GP-V2
GENIE-JHU-02978-03516	JHU-50GP-V2
GENIE-JHU-02979-03517	JHU-50GP-V2
GENIE-JHU-02981-03519	JHU-50GP-V2
GENIE-JHU-02982-03520	JHU-50GP-V2
GENIE-JHU-02983-03521	JHU-50GP-V2
GENIE-JHU-02984-03522	JHU-50GP-V2
GENIE-JHU-02985-03523	JHU-50GP-V2
GENIE-JHU-02987-03525	JHU-50GP-V2
GENIE-JHU-02991-03529	JHU-50GP-V2
GENIE-JHU-02992-03530	JHU-50GP-V2
GENIE-JHU-02993-03531	JHU-50GP-V2
GENIE-JHU-02994-03532	JHU-50GP-V2
GENIE-JHU-02995-03533	JHU-50GP-V2
GENIE-JHU-02995-03556	JHU-50GP-V2
GENIE-JHU-02996-03534	JHU-50GP-V2
GENIE-JHU-02997-03535	JHU-50GP-V2
GENIE-JHU-02997-03765	JHU-50GP-V2
GENIE-JHU-02998-03536	JHU-50GP-V2
GENIE-JHU-03000-03539	JHU-50GP-V2
GENIE-JHU-03001-03540	JHU-50GP-V2
GENIE-JHU-03002-03541	JHU-50GP-V2
GENIE-JHU-03003-03542	JHU-50GP-V2
GENIE-JHU-03004-03543	JHU-50GP-V2
GENIE-JHU-03005-03544	JHU-50GP-V2
GENIE-JHU-03006-03545	JHU-50GP-V2
GENIE-JHU-03007-03546	JHU-50GP-V2
GENIE-JHU-03008-03547	JHU-50GP-V2
GENIE-JHU-03009-03548	JHU-50GP-V2
GENIE-JHU-03009-03682	JHU-50GP-V2
GENIE-JHU-03011-03550	JHU-50GP-V2
GENIE-JHU-03011-03691	JHU-50GP-V2
GENIE-JHU-03013-03553	JHU-50GP-V2
GENIE-JHU-03017-03559	JHU-50GP-V2
GENIE-JHU-03019-03561	JHU-50GP-V2
GENIE-JHU-03020-03562	JHU-50GP-V2
GENIE-JHU-03021-03563	JHU-50GP-V2
GENIE-JHU-03022-03564	JHU-50GP-V2
GENIE-JHU-03023-03565	JHU-50GP-V2
GENIE-JHU-03025-03567	JHU-50GP-V2
GENIE-JHU-03026-03568	JHU-50GP-V2
GENIE-JHU-03027-03569	JHU-50GP-V2
GENIE-JHU-03028-03570	JHU-50GP-V2
GENIE-JHU-03029-03571	JHU-50GP-V2
GENIE-JHU-03030-03572	JHU-50GP-V2
GENIE-JHU-03031-03573	JHU-50GP-V2
GENIE-JHU-03032-03574	JHU-50GP-V2
GENIE-JHU-03033-03575	JHU-50GP-V2
GENIE-JHU-03034-03576	JHU-50GP-V2
GENIE-JHU-03034-03601	JHU-50GP-V2
GENIE-JHU-03035-03577	JHU-50GP-V2
GENIE-JHU-03036-03578	JHU-50GP-V2
GENIE-JHU-03037-03579	JHU-50GP-V2
GENIE-JHU-03038-03580	JHU-50GP-V2
GENIE-JHU-03040-03582	JHU-50GP-V2
GENIE-JHU-03041-03583	JHU-50GP-V2
GENIE-JHU-03042-03584	JHU-50GP-V2
GENIE-JHU-03043-03585	JHU-50GP-V2
GENIE-JHU-03044-03586	JHU-50GP-V2
GENIE-JHU-03045-03587	JHU-50GP-V2
GENIE-JHU-03046-03588	JHU-50GP-V2
GENIE-JHU-03047-03589	JHU-50GP-V2
GENIE-JHU-03048-03590	JHU-50GP-V2
GENIE-JHU-03049-03591	JHU-50GP-V2
GENIE-JHU-03050-03593	JHU-50GP-V2
GENIE-JHU-03051-03594	JHU-50GP-V2
GENIE-JHU-03052-03595	JHU-50GP-V2
GENIE-JHU-03053-03596	JHU-50GP-V2
GENIE-JHU-03054-03597	JHU-50GP-V2
GENIE-JHU-03055-03598	JHU-50GP-V2
GENIE-JHU-03056-03599	JHU-50GP-V2
GENIE-JHU-03058-03602	JHU-50GP-V2
GENIE-JHU-03059-03603	JHU-50GP-V2
GENIE-JHU-03060-03604	JHU-50GP-V2
GENIE-JHU-03062-03606	JHU-50GP-V2
GENIE-JHU-03063-03607	JHU-50GP-V2
GENIE-JHU-03064-03608	JHU-50GP-V2
GENIE-JHU-03065-03609	JHU-50GP-V2
GENIE-JHU-03067-03611	JHU-50GP-V2
GENIE-JHU-03068-03612	JHU-50GP-V2
GENIE-JHU-03069-03613	JHU-50GP-V2
GENIE-JHU-03070-03614	JHU-50GP-V2
GENIE-JHU-03071-03615	JHU-50GP-V2
GENIE-JHU-03072-03616	JHU-50GP-V2
GENIE-JHU-03073-03617	JHU-50GP-V2
GENIE-JHU-03074-03618	JHU-50GP-V2
GENIE-JHU-03075-03619	JHU-50GP-V2
GENIE-JHU-03076-03620	JHU-50GP-V2
GENIE-JHU-03076-03635	JHU-50GP-V2
GENIE-JHU-03077-03621	JHU-50GP-V2
GENIE-JHU-03078-03622	JHU-50GP-V2
GENIE-JHU-03079-03623	JHU-50GP-V2
GENIE-JHU-03080-03624	JHU-50GP-V2
GENIE-JHU-03081-03625	JHU-50GP-V2
GENIE-JHU-03082-03626	JHU-50GP-V2
GENIE-JHU-03083-03627	JHU-50GP-V2
GENIE-JHU-03084-03628	JHU-50GP-V2
GENIE-JHU-03086-03630	JHU-50GP-V2
GENIE-JHU-03087-03631	JHU-50GP-V2
GENIE-JHU-03088-03632	JHU-50GP-V2
GENIE-JHU-03089-03633	JHU-50GP-V2
GENIE-JHU-03090-03634	JHU-50GP-V2
GENIE-JHU-03091-03638	JHU-50GP-V2
GENIE-JHU-03092-03640	JHU-50GP-V2
GENIE-JHU-03093-03641	JHU-50GP-V2
GENIE-JHU-03093-03728	JHU-50GP-V2
GENIE-JHU-03094-03642	JHU-50GP-V2
GENIE-JHU-03096-03645	JHU-50GP-V2
GENIE-JHU-03097-03646	JHU-50GP-V2
GENIE-JHU-03098-03647	JHU-50GP-V2
GENIE-JHU-03099-03648	JHU-50GP-V2
GENIE-JHU-03100-03649	JHU-50GP-V2
GENIE-JHU-03101-03650	JHU-50GP-V2
GENIE-JHU-03103-03652	JHU-50GP-V2
GENIE-JHU-03104-03653	JHU-50GP-V2
GENIE-JHU-03105-03654	JHU-50GP-V2
GENIE-JHU-03106-03655	JHU-50GP-V2
GENIE-JHU-03107-03656	JHU-50GP-V2
GENIE-JHU-03108-03657	JHU-50GP-V2
GENIE-JHU-03109-03658	JHU-50GP-V2
GENIE-JHU-03110-03660	JHU-50GP-V2
GENIE-JHU-03111-03661	JHU-50GP-V2
GENIE-JHU-03112-03662	JHU-50GP-V2
GENIE-JHU-03113-03663	JHU-50GP-V2
GENIE-JHU-03114-03664	JHU-50GP-V2
GENIE-JHU-03115-03665	JHU-50GP-V2
GENIE-JHU-03116-03666	JHU-50GP-V2
GENIE-JHU-03117-03667	JHU-50GP-V2
GENIE-JHU-03118-03668	JHU-50GP-V2
GENIE-JHU-03119-03669	JHU-50GP-V2
GENIE-JHU-03120-03670	JHU-50GP-V2
GENIE-JHU-03121-03671	JHU-50GP-V2
GENIE-JHU-03123-03673	JHU-50GP-V2
GENIE-JHU-03124-03674	JHU-50GP-V2
GENIE-JHU-03124-03714	JHU-50GP-V2
GENIE-JHU-03125-03675	JHU-50GP-V2
GENIE-JHU-03126-03677	JHU-50GP-V2
GENIE-JHU-03128-03679	JHU-50GP-V2
GENIE-JHU-03130-03681	JHU-50GP-V2
GENIE-JHU-03131-03683	JHU-50GP-V2
GENIE-JHU-03132-03684	JHU-50GP-V2
GENIE-JHU-03133-03685	JHU-50GP-V2
GENIE-JHU-03134-03686	JHU-50GP-V2
GENIE-JHU-03135-03687	JHU-50GP-V2
GENIE-JHU-03137-03689	JHU-50GP-V2
GENIE-JHU-03138-03690	JHU-50GP-V2
GENIE-JHU-03139-03692	JHU-50GP-V2
GENIE-JHU-03141-03694	JHU-50GP-V2
GENIE-JHU-03142-03695	JHU-50GP-V2
GENIE-JHU-03143-03696	JHU-50GP-V2
GENIE-JHU-03145-03698	JHU-50GP-V2
GENIE-JHU-03146-03699	JHU-50GP-V2
GENIE-JHU-03148-03703	JHU-50GP-V2
GENIE-JHU-03149-03704	JHU-50GP-V2
GENIE-JHU-03150-03705	JHU-50GP-V2
GENIE-JHU-03151-03706	JHU-50GP-V2
GENIE-JHU-03152-03707	JHU-50GP-V2
GENIE-JHU-03154-03710	JHU-50GP-V2
GENIE-JHU-03155-03711	JHU-50GP-V2
GENIE-JHU-03156-03712	JHU-50GP-V2
GENIE-JHU-03157-03713	JHU-50GP-V2
GENIE-JHU-03158-03715	JHU-50GP-V2
GENIE-JHU-03159-03717	JHU-50GP-V2
GENIE-JHU-03160-03718	JHU-50GP-V2
GENIE-JHU-03161-03719	JHU-50GP-V2
GENIE-JHU-03162-03720	JHU-50GP-V2
GENIE-JHU-03163-03721	JHU-50GP-V2
GENIE-JHU-03164-03722	JHU-50GP-V2
GENIE-JHU-03165-03723	JHU-50GP-V2
GENIE-JHU-03168-03727	JHU-50GP-V2
GENIE-JHU-03169-03729	JHU-50GP-V2
GENIE-JHU-03171-03731	JHU-50GP-V2
GENIE-JHU-03172-03732	JHU-50GP-V2
GENIE-JHU-03174-03734	JHU-50GP-V2
GENIE-JHU-03175-03735	JHU-50GP-V2
GENIE-JHU-03176-03736	JHU-50GP-V2
GENIE-JHU-03176-03737	JHU-50GP-V2
GENIE-JHU-03177-03739	JHU-50GP-V2
GENIE-JHU-03179-03741	JHU-50GP-V2
GENIE-JHU-03180-03742	JHU-50GP-V2
GENIE-JHU-03181-03743	JHU-50GP-V2
GENIE-JHU-03182-03744	JHU-50GP-V2
GENIE-JHU-03184-03747	JHU-50GP-V2
GENIE-JHU-03185-03748	JHU-50GP-V2
GENIE-JHU-03186-03749	JHU-50GP-V2
GENIE-JHU-03187-03750	JHU-50GP-V2
GENIE-JHU-03188-03751	JHU-50GP-V2
GENIE-JHU-03189-03752	JHU-50GP-V2
GENIE-JHU-03190-03753	JHU-50GP-V2
GENIE-JHU-03191-03754	JHU-50GP-V2
GENIE-JHU-03192-03755	JHU-50GP-V2
GENIE-JHU-03193-03756	JHU-50GP-V2
GENIE-JHU-03194-03757	JHU-50GP-V2
GENIE-JHU-03197-03761	JHU-50GP-V2
GENIE-JHU-03200-03764	JHU-50GP-V2
GENIE-JHU-03202-03767	JHU-50GP-V2
GENIE-JHU-03203-03768	JHU-50GP-V2
GENIE-JHU-03204-03769	JHU-50GP-V2
GENIE-JHU-03205-03770	JHU-50GP-V2
GENIE-JHU-03206-03771	JHU-50GP-V2
GENIE-JHU-03208-03773	JHU-50GP-V2
GENIE-JHU-03209-03774	JHU-50GP-V2
GENIE-DFCI-027157-61416	DFCI-ONCOPANEL-2
GENIE-DFCI-089947-327430	DFCI-ONCOPANEL-2
GENIE-DFCI-011018-10667	DFCI-ONCOPANEL-2
GENIE-DFCI-024630-35643	DFCI-ONCOPANEL-2
GENIE-UHN-AGI089958-BC1	UHN-54-V1
GENIE-UHN-AGI519520-BM1	UHN-54-V1
GENIE-UHN-AGI451085-BM1	UHN-54-V1
GENIE-UHN-AGI266594-BC1	UHN-54-V1
GENIE-UHN-AGI550407-BM1	UHN-54-V1
GENIE-UHN-AGI031393-BM1	UHN-54-V1
GENIE-UHN-AGI728547-BM1	UHN-54-V1
GENIE-UHN-AGI229435-BM1	UHN-54-V1
GENIE-UHN-AGI038988-BM1	UHN-54-V1
GENIE-UHN-AGI134919-BM1	UHN-54-V1
GENIE-UHN-AGI339291-BC1	UHN-54-V1
GENIE-UHN-AGI438637-BC1	UHN-54-V1
GENIE-UHN-AGI313813-BC1	UHN-54-V1
GENIE-UHN-AGI146269-BC1	UHN-54-V1
GENIE-UHN-AGI228823-BM1	UHN-54-V1
GENIE-UHN-AGI992107-BC1	UHN-54-V1
GENIE-UHN-AGI663760-BC1	UHN-54-V1
GENIE-UHN-AGI132109-BM1	UHN-54-V1
GENIE-UHN-AGI207519-BM1	UHN-54-V1
GENIE-UHN-AGI471385-BM1	UHN-54-V1
GENIE-UHN-AGI204639-BC1	UHN-54-V1
GENIE-UHN-AGI393782-BM1	UHN-54-V1
GENIE-UHN-AGI893552-BM1	UHN-54-V1
GENIE-UHN-AGI973620-BM1	UHN-54-V1
GENIE-UHN-AGI903756-BM1	UHN-54-V1
GENIE-UHN-AGI377989-BM1	UHN-54-V1
GENIE-UHN-AGI915785-BM1	UHN-54-V1
GENIE-UHN-AGI094285-BM1	UHN-54-V1
GENIE-UHN-AGI697183-BM1	UHN-54-V1
GENIE-UHN-AGI974552-BM1	UHN-54-V1
GENIE-UHN-AGI714042-BM1	UHN-54-V1
GENIE-UHN-AGI403072-BM1	UHN-54-V1
GENIE-UHN-AGI814459-BM1	UHN-54-V1
GENIE-UHN-AGI750738-BM1	UHN-54-V1
GENIE-UHN-AGI861131-BM1	UHN-54-V1
GENIE-UHN-AGI701295-BM1	UHN-54-V1
GENIE-UHN-AGI405704-BM1	UHN-54-V1
GENIE-UHN-AGI793728-BC1	UHN-54-V1
GENIE-UHN-AGI651976-BM1	UHN-54-V1
GENIE-UHN-AGI369752-BC1	UHN-54-V1
GENIE-UHN-AGI606315-BM1	UHN-54-V1
GENIE-UHN-AGI966523-BM1	UHN-54-V1
GENIE-UHN-AGI540869-BM1	UHN-54-V1
GENIE-UHN-AGI156553-BM1	UHN-54-V1
GENIE-UHN-AGI023321-BC1	UHN-54-V1
GENIE-UHN-AGI404864-BM1	UHN-54-V1
GENIE-UHN-AGI140172-BM1	UHN-54-V1
GENIE-UHN-AGI159632-BC1	UHN-54-V1
GENIE-UHN-AGI092934-BM1	UHN-54-V1
GENIE-UHN-AGI127621-BM1	UHN-54-V1
GENIE-UHN-AGI778365-BM1	UHN-54-V1
GENIE-UHN-AGI321778-BM1	UHN-54-V1
GENIE-UHN-AGI151618-BC1	UHN-54-V1
GENIE-UHN-AGI917488-BM1	UHN-54-V1
GENIE-UHN-AGI301619-BM1	UHN-54-V1
GENIE-UHN-AGI846837-BM1	UHN-54-V1
GENIE-UHN-AGI963188-BC1	UHN-54-V1
GENIE-UHN-AGI959122-BM1	UHN-54-V1
GENIE-UHN-AGI178799-BM1	UHN-54-V1
GENIE-UHN-AGI269121-BM1	UHN-54-V1
GENIE-UHN-AGI336845-BM1	UHN-54-V1
GENIE-UHN-AGI150592-BC1	UHN-54-V1
GENIE-UHN-AGI207360-BC1	UHN-54-V1
GENIE-UHN-AGI989292-BM1	UHN-54-V1
GENIE-UHN-AGI810251-BM1	UHN-54-V1
GENIE-UHN-AGI937583-BM1	UHN-54-V1
GENIE-UHN-AGI730426-BM1	UHN-54-V1
GENIE-UHN-AGI045875-BC1	UHN-54-V1
GENIE-UHN-AGI014651-BM1	UHN-54-V1
GENIE-UHN-AGI817416-BM1	UHN-54-V1
GENIE-UHN-AGI454457-BM1	UHN-54-V1
GENIE-UHN-AGI886273-BM1	UHN-54-V1
GENIE-UHN-AGI711096-BM1	UHN-54-V1
GENIE-UHN-AGI900671-BM1	UHN-54-V1
GENIE-UHN-AGI592228-BM1	UHN-54-V1
GENIE-UHN-AGI100320-BM1	UHN-54-V1
GENIE-UHN-AGI661231-BC1	UHN-54-V1
GENIE-UHN-AGI227219-BM1	UHN-54-V1
GENIE-UHN-AGI257808-BC1	UHN-54-V1
GENIE-UHN-AGI250504-BM1	UHN-54-V1
GENIE-UHN-AGI876582-BM1	UHN-54-V1
GENIE-UHN-AGI821180-BM1	UHN-54-V1
GENIE-UHN-AGI693817-BM1	UHN-54-V1
GENIE-UHN-AGI742354-BM1	UHN-54-V1
GENIE-UHN-AGI061519-BM1	UHN-54-V1
GENIE-UHN-AGI498013-BM1	UHN-54-V1
GENIE-UHN-AGI247118-BC1	UHN-54-V1
GENIE-UHN-AGI041590-BC1	UHN-54-V1
GENIE-UHN-AGI033955-BM1	UHN-54-V1
GENIE-UHN-AGI123804-BM1	UHN-54-V1
GENIE-UHN-AGI979033-BC1	UHN-54-V1
GENIE-UHN-AGI191159-BM1	UHN-54-V1
GENIE-UHN-AGI300395-BM1	UHN-54-V1
GENIE-UHN-AGI071272-BM1	UHN-54-V1
GENIE-UHN-AGI529568-BM1	UHN-54-V1
GENIE-UHN-AGI570265-BM1	UHN-54-V1
GENIE-UHN-AGI885302-BM1	UHN-54-V1
GENIE-UHN-AGI809968-BM1	UHN-54-V1
GENIE-UHN-AGI555076-BM1	UHN-54-V1
GENIE-UHN-AGI280595-BM1	UHN-54-V1
